"id","type","parent","permlink","name","ytcount"
"Category:Laban, Rudolf von","1","","http://imslp.org/wiki/Category:Laban,_Rudolf_von","Laban, Rudolf von",1830
"Category:Kulikov, I","1","","http://imslp.org/wiki/Category:Kulikov,_I","Kulikov, I",10732
"Category:Kenyon, James Benjamin","1","","http://imslp.org/wiki/Category:Kenyon,_James_Benjamin","Kenyon, James Benjamin",434
"Category:Kelz, Johann Friedrich","1","","http://imslp.org/wiki/Category:Kelz,_Johann_Friedrich","Kelz, Johann Friedrich",4
"Category:Kerne, Ives D.","1","","http://imslp.org/wiki/Category:Kerne,_Ives_D.","Kerne, Ives D.",15
"Category:Kelly, Michael","1","","http://imslp.org/wiki/Category:Kelly,_Michael","Kelly, Michael",1000000
"Category:Kerpen, Hugo Franz Alexander Karl von","1","","http://imslp.org/wiki/Category:Kerpen,_Hugo_Franz_Alexander_Karl_von","Kerpen, Hugo Franz Alexander Karl von",1
"Category:Ketterer, Isabella","1","","http://imslp.org/wiki/Category:Ketterer,_Isabella","Ketterer, Isabella",20
"Category:Larmande-Des Argus, Sophie Lucile","1","","http://imslp.org/wiki/Category:Larmande-Des_Argus,_Sophie_Lucile","Larmande-Des Argus, Sophie Lucile",9
"Category:Kessler, Stephan Helmut Immanuel","1","","http://imslp.org/wiki/Category:Kessler,_Stephan_Helmut_Immanuel","Kessler, Stephan Helmut Immanuel",23
"Category:Kuhnau, Johann","1","","http://imslp.org/wiki/Category:Kuhnau,_Johann","Kuhnau, Johann",8165
"Category:Klami, Uuno","1","","http://imslp.org/wiki/Category:Klami,_Uuno","Klami, Uuno",3729
"Category:Kelway, Joseph","1","","http://imslp.org/wiki/Category:Kelway,_Joseph","Kelway, Joseph",7
"Category:Kellyk, Hugh","1","","http://imslp.org/wiki/Category:Kellyk,_Hugh","Kellyk, Hugh",43
"Category:Kieffer, Aldine Silliman","1","","http://imslp.org/wiki/Category:Kieffer,_Aldine_Silliman","Kieffer, Aldine Silliman",3
"Category:Kenwood Herriott, Richard","1","","http://imslp.org/wiki/Category:Kenwood_Herriott,_Richard","Kenwood Herriott, Richard",4
"Category:Kern, Aurél","1","","http://imslp.org/wiki/Category:Kern,_Aurél","Kern, Aurél",19
"Category:Kerner, Ari","1","","http://imslp.org/wiki/Category:Kerner,_Ari","Kerner, Ari",254
"Category:Kerker, Gustave","1","","http://imslp.org/wiki/Category:Kerker,_Gustave","Kerker, Gustave",318
"Category:Keurvels, Jef","1","","http://imslp.org/wiki/Category:Keurvels,_Jef","Keurvels, Jef",22
"Category:Kenney, Charles Lamb","1","","http://imslp.org/wiki/Category:Kenney,_Charles_Lamb","Kenney, Charles Lamb",4593
"Category:Kewitsch, Theodor","1","","http://imslp.org/wiki/Category:Kewitsch,_Theodor","Kewitsch, Theodor",3
"Category:Kessel, Franz","1","","http://imslp.org/wiki/Category:Kessel,_Franz","Kessel, Franz",3040
"Category:Keurvels, Edward","1","","http://imslp.org/wiki/Category:Keurvels,_Edward","Keurvels, Edward",35
"Category:Khodorovsky, Grigory","1","","http://imslp.org/wiki/Category:Khodorovsky,_Grigory","Khodorovsky, Grigory",208
"Category:Kelly, Thomas Alexander Erskine, Earl of","1","","http://imslp.org/wiki/Category:Kelly,_Thomas_Alexander_Erskine,_Earl_of","Kelly, Thomas Alexander Erskine, Earl of",120
"Category:Kiallmark, George","1","","http://imslp.org/wiki/Category:Kiallmark,_George","Kiallmark, George",5
"Category:Khandoshkin, Ivan","1","","http://imslp.org/wiki/Category:Khandoshkin,_Ivan","Khandoshkin, Ivan",915
"Category:Kianto, Ilmari","1","","http://imslp.org/wiki/Category:Kianto,_Ilmari","Kianto, Ilmari",158
"Category:Kidder, Mary Ann","1","","http://imslp.org/wiki/Category:Kidder,_Mary_Ann","Kidder, Mary Ann",218
"Category:Kersbergen, Jan","1","","http://imslp.org/wiki/Category:Kersbergen,_Jan","Kersbergen, Jan",819
"Category:Khym, Charles","1","","http://imslp.org/wiki/Category:Khym,_Charles","Khym, Charles",64
"Category:Ki no, Tsurayuki","1","","http://imslp.org/wiki/Category:Ki_no,_Tsurayuki","Ki no, Tsurayuki",80
"Category:Kern, Franz","1","","http://imslp.org/wiki/Category:Kern,_Franz","Kern, Franz",92822
"Category:Kemiläinen, Lauri","1","","http://imslp.org/wiki/Category:Kemiläinen,_Lauri","Kemiläinen, Lauri",46
"Category:Keyhani, Karen","1","","http://imslp.org/wiki/Category:Keyhani,_Karen","Keyhani, Karen",308
"Category:Kempis, Nicolaus à","1","","http://imslp.org/wiki/Category:Kempis,_Nicolaus_à","Kempis, Nicolaus à",306
"Category:Kerr, Andrew","1","","http://imslp.org/wiki/Category:Kerr,_Andrew","Kerr, Andrew",331485
"Category:Kernochan, Marshall","1","","http://imslp.org/wiki/Category:Kernochan,_Marshall","Kernochan, Marshall",15
"Category:Key, Joseph","1","","http://imslp.org/wiki/Category:Key,_Joseph","Key, Joseph",1000000
"Category:Keussler, Gerhard von","1","","http://imslp.org/wiki/Category:Keussler,_Gerhard_von","Keussler, Gerhard von",885
"Category:Kerckhoven, Abraham van den","1","","http://imslp.org/wiki/Category:Kerckhoven,_Abraham_van_den","Kerckhoven, Abraham van den",326
"Category:Kickton, Helmut","1","","http://imslp.org/wiki/Category:Kickton,_Helmut","Kickton, Helmut",145
"Category:Kemp, Ian","1","","http://imslp.org/wiki/Category:Kemp,_Ian","Kemp, Ian",89027
"Category:Kerchi, Rasul- Rusel","1","","http://imslp.org/wiki/Category:Kerchi,_Rasul-_Rusel","Kerchi, Rasul- Rusel",0
"Category:Kerle, Jacobus de","1","","http://imslp.org/wiki/Category:Kerle,_Jacobus_de","Kerle, Jacobus de",2439
"Category:Kes, Willem","1","","http://imslp.org/wiki/Category:Kes,_Willem","Kes, Willem",914
"Category:Kerner, Justinus","1","","http://imslp.org/wiki/Category:Kerner,_Justinus","Kerner, Justinus",997
"Category:Kennedy, Amanda","1","","http://imslp.org/wiki/Category:Kennedy,_Amanda","Kennedy, Amanda",600376
"Category:Kennis, Willem Gommaar","1","","http://imslp.org/wiki/Category:Kennis,_Willem_Gommaar","Kennis, Willem Gommaar",0
"Category:Keymann, Christian","1","","http://imslp.org/wiki/Category:Keymann,_Christian","Keymann, Christian",230
"Category:Kennedy-Fraser, Marjory","1","","http://imslp.org/wiki/Category:Kennedy-Fraser,_Marjory","Kennedy-Fraser, Marjory",200
"Category:Kerr, Alfred","1","","http://imslp.org/wiki/Category:Kerr,_Alfred","Kerr, Alfred",22648
"Category:Kent, James","1","","http://imslp.org/wiki/Category:Kent,_James","Kent, James",1000000
"Category:Kerner, Theobald","1","","http://imslp.org/wiki/Category:Kerner,_Theobald","Kerner, Theobald",87
"Category:Kessler, Harry","1","","http://imslp.org/wiki/Category:Kessler,_Harry","Kessler, Harry",45089
"Category:Kenney, James","1","","http://imslp.org/wiki/Category:Kenney,_James","Kenney, James",111186
"Category:Kempter, Karl","1","","http://imslp.org/wiki/Category:Kempter,_Karl","Kempter, Karl",1258
"Category:Kern, Carl August","1","","http://imslp.org/wiki/Category:Kern,_Carl_August","Kern, Carl August",578
"Category:Kerzkowsky, Joseph","1","","http://imslp.org/wiki/Category:Kerzkowsky,_Joseph","Kerzkowsky, Joseph",22
"Category:Ketten, Leopold","1","","http://imslp.org/wiki/Category:Ketten,_Leopold","Ketten, Leopold",351
"Category:Kerntl, C. F.","1","","http://imslp.org/wiki/Category:Kerntl,_C._F.","Kerntl, C. F.",22323
"Category:Kenner, Joseph","1","","http://imslp.org/wiki/Category:Kenner,_Joseph","Kenner, Joseph",13850
"Category:Kervinen, Jukka-Pekka","1","","http://imslp.org/wiki/Category:Kervinen,_Jukka-Pekka","Kervinen, Jukka-Pekka",213
"Category:Kerll, Johann Caspar","1","","http://imslp.org/wiki/Category:Kerll,_Johann_Caspar","Kerll, Johann Caspar",3643
"Category:Khan, Hidayat Inayat","1","","http://imslp.org/wiki/Category:Khan,_Hidayat_Inayat","Khan, Hidayat Inayat",3373
"Category:Kerchi, Rasul","1","","http://imslp.org/wiki/Category:Kerchi,_Rasul","Kerchi, Rasul",9
"Category:Kemp, Robert","1","","http://imslp.org/wiki/Category:Kemp,_Robert","Kemp, Robert",273478
"Category:Ketten, Henry","1","","http://imslp.org/wiki/Category:Ketten,_Henry","Ketten, Henry",1396
"Category:Kessler, Clarke S.","1","","http://imslp.org/wiki/Category:Kessler,_Clarke_S.","Kessler, Clarke S.",858
"Category:Khomyakov, Aleksey","1","","http://imslp.org/wiki/Category:Khomyakov,_Aleksey","Khomyakov, Aleksey",140
"Category:Khayyám, Omar","1","","http://imslp.org/wiki/Category:Khayyám,_Omar","Khayyám, Omar",83712
"Category:Keyper, Franz Joseph","1","","http://imslp.org/wiki/Category:Keyper,_Franz_Joseph","Keyper, Franz Joseph",21
"Category:Ketterer, Eugène","1","","http://imslp.org/wiki/Category:Ketterer,_Eugène","Ketterer, Eugène",408
"Category:Kidson, Frank","1","","http://imslp.org/wiki/Category:Kidson,_Frank","Kidson, Frank",174970
"Category:Key, Francis Scott","1","","http://imslp.org/wiki/Category:Key,_Francis_Scott","Key, Francis Scott",108582
"Category:Khachaturian, Aram","1","","http://imslp.org/wiki/Category:Khachaturian,_Aram","Khachaturian, Aram",226407
"Category:Keynes, John Maynard","1","","http://imslp.org/wiki/Category:Keynes,_John_Maynard","Keynes, John Maynard",118496
"Category:Kickstat, Paul","1","","http://imslp.org/wiki/Category:Kickstat,_Paul","Kickstat, Paul",130443
"Category:Kern, Jerome","1","","http://imslp.org/wiki/Category:Kern,_Jerome","Kern, Jerome",213728
"Category:Ketèlbey, Albert William","1","","http://imslp.org/wiki/Category:Ketèlbey,_Albert_William","Ketèlbey, Albert William",5971
"Category:Kürzinger, Ignaz Franz Xaver","1","","http://imslp.org/wiki/Category:Kürzinger,_Ignaz_Franz_Xaver","Kürzinger, Ignaz Franz Xaver",0
"Category:Kiefert, Johann Carl","1","","http://imslp.org/wiki/Category:Kiefert,_Johann_Carl","Kiefert, Johann Carl",417
"Category:Kühnel, Reinhold Wilhelm","1","","http://imslp.org/wiki/Category:Kühnel,_Reinhold_Wilhelm","Kühnel, Reinhold Wilhelm",4
"Category:Kühnhold, Karl","1","","http://imslp.org/wiki/Category:Kühnhold,_Karl","Kühnhold, Karl",29
"Category:Kürsteiner, Jean Paul","1","","http://imslp.org/wiki/Category:Kürsteiner,_Jean_Paul","Kürsteiner, Jean Paul",4
"Category:Kühner, Conrad","1","","http://imslp.org/wiki/Category:Kühner,_Conrad","Kühner, Conrad",33
"Category:Kienlen, Johann Christoph","1","","http://imslp.org/wiki/Category:Kienlen,_Johann_Christoph","Kienlen, Johann Christoph",2
"Category:Kierdorf, Pascal","1","","http://imslp.org/wiki/Category:Kierdorf,_Pascal","Kierdorf, Pascal",12
"Category:Kühnhausen, Johann Georg","1","","http://imslp.org/wiki/Category:Kühnhausen,_Johann_Georg","Kühnhausen, Johann Georg",7
"Category:Kühn, Friedrich","1","","http://imslp.org/wiki/Category:Kühn,_Friedrich","Kühn, Friedrich",2985
"Category:Kühnau, Johann Friedrich Wilhelm","1","","http://imslp.org/wiki/Category:Kühnau,_Johann_Friedrich_Wilhelm","Kühnau, Johann Friedrich Wilhelm",85
"Category:Kiely, Yagan M","1","","http://imslp.org/wiki/Category:Kiely,_Yagan_M","Kiely, Yagan M",0
"Category:Kühner, Wilhelm","1","","http://imslp.org/wiki/Category:Kühner,_Wilhelm","Kühner, Wilhelm",104
"Category:Kiel, Friedrich","1","","http://imslp.org/wiki/Category:Kiel,_Friedrich","Kiel, Friedrich",32791
"Category:Kiel, Clemens August","1","","http://imslp.org/wiki/Category:Kiel,_Clemens_August","Kiel, Clemens August",86
"Category:Kühnel, August","1","","http://imslp.org/wiki/Category:Kühnel,_August","Kühnel, August",4338
"Category:Kündinger, August","1","","http://imslp.org/wiki/Category:Kündinger,_August","Kündinger, August",0
"Category:Kühnau, Johann Christoph","1","","http://imslp.org/wiki/Category:Kühnau,_Johann_Christoph","Kühnau, Johann Christoph",606
"Category:Kienzl, Wilhelm","1","","http://imslp.org/wiki/Category:Kienzl,_Wilhelm","Kienzl, Wilhelm",745
"Category:Künneke, Eduard","1","","http://imslp.org/wiki/Category:Künneke,_Eduard","Künneke, Eduard",5401
"Category:Kietzer, Robert","1","","http://imslp.org/wiki/Category:Kietzer,_Robert","Kietzer, Robert",154
"Category:Kotoff, P.","1","","http://imslp.org/wiki/Category:Kotoff,_P.","Kotoff, P.",12
"Category:Kotzschmar, Hermann","1","","http://imslp.org/wiki/Category:Kotzschmar,_Hermann","Kotzschmar, Hermann",21
"Category:Kradenthaller, Hieronymus","1","","http://imslp.org/wiki/Category:Kradenthaller,_Hieronymus","Kradenthaller, Hieronymus",0
"Category:Koss, Henning von","1","","http://imslp.org/wiki/Category:Koss,_Henning_von","Koss, Henning von",8
"Category:Kotte, Bernhard","1","","http://imslp.org/wiki/Category:Kotte,_Bernhard","Kotte, Bernhard",101
"Category:Kraft, Edwin Arthur","1","","http://imslp.org/wiki/Category:Kraft,_Edwin_Arthur","Kraft, Edwin Arthur",69
"Category:Krause-Graumnitz, Heinz","1","","http://imslp.org/wiki/Category:Krause-Graumnitz,_Heinz","Krause-Graumnitz, Heinz",0
"Category:Kosegarten, Ludwig Gotthard","1","","http://imslp.org/wiki/Category:Kosegarten,_Ludwig_Gotthard","Kosegarten, Ludwig Gotthard",9
"Category:Kourbanoff, M.","1","","http://imslp.org/wiki/Category:Kourbanoff,_M.","Kourbanoff, M.",0
"Category:Kotecki, Andrew","1","","http://imslp.org/wiki/Category:Kotecki,_Andrew","Kotecki, Andrew",222
"Category:Krastel, Friedrich","1","","http://imslp.org/wiki/Category:Krastel,_Friedrich","Krastel, Friedrich",4
"Category:Krantz, Louis Adolph","1","","http://imslp.org/wiki/Category:Krantz,_Louis_Adolph","Krantz, Louis Adolph",35
"Category:Kreusser, Georg Anton","1","","http://imslp.org/wiki/Category:Kreusser,_Georg_Anton","Kreusser, Georg Anton",0
"Category:Kothe, Wilhelm","1","","http://imslp.org/wiki/Category:Kothe,_Wilhelm","Kothe, Wilhelm",44
"Category:Kotzebue, August von","1","","http://imslp.org/wiki/Category:Kotzebue,_August_von","Kotzebue, August von",197
"Category:Kreiser, Edward Franklin","1","","http://imslp.org/wiki/Category:Kreiser,_Edward_Franklin","Kreiser, Edward Franklin",0
"Category:Koskimies, August Valdemar","1","","http://imslp.org/wiki/Category:Koskimies,_August_Valdemar","Koskimies, August Valdemar",4
"Category:Křídlo, Bedřich","1","","http://imslp.org/wiki/Category:Křídlo,_Bedřich","Křídlo, Bedřich",315
"Category:Kotka, Hannes","1","","http://imslp.org/wiki/Category:Kotka,_Hannes","Kotka, Hannes",188
"Category:Kreider, Noble Wickham","1","","http://imslp.org/wiki/Category:Kreider,_Noble_Wickham","Kreider, Noble Wickham",0
"Category:Kvilhaug, Danur Kvilhaug","1","","http://imslp.org/wiki/Category:Kvilhaug,_Danur_Kvilhaug","Kvilhaug, Danur Kvilhaug",1
"Category:Kotynia, Szymon","1","","http://imslp.org/wiki/Category:Kotynia,_Szymon","Kotynia, Szymon",117
"Category:Laade, Friedrich","1","","http://imslp.org/wiki/Category:Laade,_Friedrich","Laade, Friedrich",2
"Category:Krehbiel, Henry Edward","1","","http://imslp.org/wiki/Category:Krehbiel,_Henry_Edward","Krehbiel, Henry Edward",21
"Category:Kospoth, Otto Carl Erdmann","1","","http://imslp.org/wiki/Category:Kospoth,_Otto_Carl_Erdmann","Kospoth, Otto Carl Erdmann",0
"Category:Kvadri, Mikhail","1","","http://imslp.org/wiki/Category:Kvadri,_Mikhail","Kvadri, Mikhail",15
"Category:Korshunov, Vlad","1","","http://imslp.org/wiki/Category:Korshunov,_Vlad","Korshunov, Vlad",175
"Category:Koskimies, Ilta","1","","http://imslp.org/wiki/Category:Koskimies,_Ilta","Koskimies, Ilta",66
"Category:Krause, Theodor","1","","http://imslp.org/wiki/Category:Krause,_Theodor","Krause, Theodor",708
"Category:Kreiser, Kurt","1","","http://imslp.org/wiki/Category:Kreiser,_Kurt","Kreiser, Kurt",6
"Category:Koslov, Hilarion Alexandrovich","1","","http://imslp.org/wiki/Category:Koslov,_Hilarion_Alexandrovich","Koslov, Hilarion Alexandrovich",2
"Category:Krebs, Ehrenfried Christian Traugott","1","","http://imslp.org/wiki/Category:Krebs,_Ehrenfried_Christian_Traugott","Krebs, Ehrenfried Christian Traugott",0
"Category:Kushnaryov, Kristofor","1","","http://imslp.org/wiki/Category:Kushnaryov,_Kristofor","Kushnaryov, Kristofor",0
"Category:Kosleck, Julius","1","","http://imslp.org/wiki/Category:Kosleck,_Julius","Kosleck, Julius",20
"Category:Kovařovic, Karel","1","","http://imslp.org/wiki/Category:Kovařovic,_Karel","Kovařovic, Karel",243
"Category:Kotykiewicz Jr., Teofil","1","","http://imslp.org/wiki/Category:Kotykiewicz_Jr.,_Teofil","Kotykiewicz Jr., Teofil",0
"Category:Kremser, Eduard","1","","http://imslp.org/wiki/Category:Kremser,_Eduard","Kremser, Eduard",144
"Category:Kowalski, Henri","1","","http://imslp.org/wiki/Category:Kowalski,_Henri","Kowalski, Henri",936
"Category:Kosenko, Viktor","1","","http://imslp.org/wiki/Category:Kosenko,_Viktor","Kosenko, Viktor",5062
"Category:Lahoz, Florencio","1","","http://imslp.org/wiki/Category:Lahoz,_Florencio","Lahoz, Florencio",26
"Category:Kotek, Yosif","1","","http://imslp.org/wiki/Category:Kotek,_Yosif","Kotek, Yosif",3457
"Category:Krehl, Stephan","1","","http://imslp.org/wiki/Category:Krehl,_Stephan","Krehl, Stephan",24
"Category:Labaca, Xoán Xosé Perez","1","","http://imslp.org/wiki/Category:Labaca,_Xoán_Xosé_Perez","Labaca, Xoán Xosé Perez",25
"Category:Kreith, Charles","1","","http://imslp.org/wiki/Category:Kreith,_Charles","Kreith, Charles",27
"Category:Kraemer, Ira B.","1","","http://imslp.org/wiki/Category:Kraemer,_Ira_B.","Kraemer, Ira B.",346
"Category:Labitte, Alphonse","1","","http://imslp.org/wiki/Category:Labitte,_Alphonse","Labitte, Alphonse",5
"Category:Krebs, Johann Gottfried","1","","http://imslp.org/wiki/Category:Krebs,_Johann_Gottfried","Krebs, Johann Gottfried",2494
"Category:Kratochvíl, Jiří","1","","http://imslp.org/wiki/Category:Kratochvíl,_Jiří","Kratochvíl, Jiří",5648
"Category:Krengel, Gregor","1","","http://imslp.org/wiki/Category:Krengel,_Gregor","Krengel, Gregor",10
"Category:Lachner, Vinzenz","1","","http://imslp.org/wiki/Category:Lachner,_Vinzenz","Lachner, Vinzenz",89
"Category:Lachner, Theodor","1","","http://imslp.org/wiki/Category:Lachner,_Theodor","Lachner, Theodor",146
"Category:Krettner, Anton","1","","http://imslp.org/wiki/Category:Krettner,_Anton","Krettner, Anton",57
"Category:La Villehervé, Robert de","1","","http://imslp.org/wiki/Category:La_Villehervé,_Robert_de","La Villehervé, Robert de",7
"Category:Lagye, Gustave","1","","http://imslp.org/wiki/Category:Lagye,_Gustave","Lagye, Gustave",6
"Category:Kremberg, Jakob","1","","http://imslp.org/wiki/Category:Kremberg,_Jakob","Kremberg, Jakob",2
"Category:L'Attaignant, Gabriel-Charles de","1","","http://imslp.org/wiki/Category:L'Attaignant,_Gabriel-Charles_de","L'Attaignant, Gabriel-Charles de",55
"Category:Kosviner, David","1","","http://imslp.org/wiki/Category:Kosviner,_David","Kosviner, David",51
"Category:Kretzschmar, Hermann","1","","http://imslp.org/wiki/Category:Kretzschmar,_Hermann","Kretzschmar, Hermann",420
"Category:Kredba, Oldřich","1","","http://imslp.org/wiki/Category:Kredba,_Oldřich","Kredba, Oldřich",6
"Category:Kraft, Nikolaus","1","","http://imslp.org/wiki/Category:Kraft,_Nikolaus","Kraft, Nikolaus",6426
"Category:Krebs, Johann Nicolaus","1","","http://imslp.org/wiki/Category:Krebs,_Johann_Nicolaus","Krebs, Johann Nicolaus",974
"Category:L'Eonale, Renard","1","","http://imslp.org/wiki/Category:L'Eonale,_Renard","L'Eonale, Renard",1
"Category:Kransberg-Talvi, Marjorie","1","","http://imslp.org/wiki/Category:Kransberg-Talvi,_Marjorie","Kransberg-Talvi, Marjorie",28
"Category:Labadie, Hippolyte","1","","http://imslp.org/wiki/Category:Labadie,_Hippolyte","Labadie, Hippolyte",21
"Category:Kraus, Karl","1","","http://imslp.org/wiki/Category:Kraus,_Karl","Kraus, Karl",201075
